CustomerID,Frequency,Monetary,R_Score,F_Score,M_Score,Churn
14256.0,3,935.06,1,3,4,1
14257.0,6,3087.27,3,4,5,0
14258.0,10,12650.08,5,5,5,0
14259.0,1,120.0,2,1,1,1
14261.0,2,1163.45,3,2,4,0
14262.0,8,2618.23,5,5,5,0
14264.0,3,319.47,2,3,2,1
14265.0,2,530.18,2,2,3,1
14267.0,7,1279.09,2,5,4,1
14270.0,1,492.65,1,1,3,1
14271.0,1,112.32,1,1,1,1
14272.0,2,437.96,2,2,2,0
14273.0,4,559.97,3,4,3,0
14276.0,5,1019.39,2,4,4,0
14277.0,4,3928.8,4,4,5,0
14280.0,1,134.04,1,1,1,1
14282.0,15,3701.44,5,5,5,0
14284.0,3,578.45,4,3,3,0
14285.0,4,1910.01,4,4,4,0
14286.0,5,4595.81,4,4,5,0
14287.0,4,151.23,5,4,1,0
14288.0,2,413.85,1,2,2,1
14289.0,6,911.26,5,4,4,0
14290.0,6,2307.4500000000003,5,4,5,0
14291.0,12,3873.3,5,5,5,0
14292.0,14,4819.33,5,5,5,0
14293.0,4,1046.56,5,4,4,0
14295.0,2,154.70000000000002,3,2,1,0
14297.0,6,1284.06,4,4,4,0
14298.0,45,50862.44,5,5,5,0
14299.0,18,2855.35,5,5,5,0
14300.0,1,43.2,4,1,1,0
14301.0,2,632.04,2,2,3,1
14304.0,2,197.1,1,2,1,1
14305.0,5,1803.76,3,4,4,0
14306.0,3,2083.42,3,3,5,0
14307.0,6,2995.7200000000003,2,4,5,0
14309.0,10,2319.6800000000003,5,5,5,0
14311.0,2,229.71,1,2,1,1
14312.0,6,1611.59,3,4,4,0
14314.0,1,120.0,2,1,1,1
14315.0,7,2456.98,4,5,5,0
14317.0,1,508.58,3,1,3,0
14320.0,3,343.11,1,3,2,1
14321.0,5,1530.75,5,4,4,0
14323.0,4,574.26,2,4,3,1
14326.0,2,166.85,1,2,1,1
14327.0,1,311.65000000000003,2,1,2,1
14329.0,14,4889.14,5,5,5,0
14331.0,2,462.66,2,2,2,1
14332.0,3,840.21,4,3,3,0
14333.0,2,351.45,3,2,2,0
14334.0,9,2539.46,4,5,5,0
14335.0,2,454.86,4,2,2,0
14336.0,4,1614.91,4,4,4,0
14338.0,4,554.22,2,4,3,1
14339.0,4,289.91,1,4,2,1
14340.0,1,134.7,1,1,1,1
14341.0,9,2151.08,3,5,5,0
14342.0,6,607.71,4,4,3,0
14344.0,8,889.9300000000001,2,5,3,1
14345.0,1,108.98,3,1,1,0
14346.0,2,1021.58,2,2,4,1
14348.0,1,409.57,1,1,2,1
14349.0,1,133.5,5,1,1,0
14350.0,2,258.7,1,2,2,1
14351.0,1,51.0,2,1,1,1
14352.0,4,1078.96,2,4,4,1
14353.0,1,90.6,1,1,1,1
14354.0,2,163.62,5,2,1,0
14355.0,1,174.4,1,1,1,1
14356.0,4,666.9399999999999,3,4,3,0
14357.0,1,225.12,3,1,1,0
14359.0,6,882.58,4,4,3,0
14360.0,4,2118.03,4,4,5,0
14362.0,1,151.5,4,1,1,0
14364.0,8,3717.35,2,5,5,1
14367.0,19,9134.12,5,5,5,0
14368.0,1,155.0,1,1,1,1
14371.0,1,100.5,1,1,1,1
14373.0,1,76.55,1,1,1,1
14375.0,1,235.56,1,1,2,1
14377.0,2,617.05,1,2,3,1
14379.0,2,348.1,3,2,2,0
14381.0,1,202.68,3,1,1,0
14382.0,1,615.49,4,1,3,0
14383.0,3,1247.69,3,3,4,0
14385.0,3,202.11,5,3,1,0
14386.0,1,142.4,1,1,1,1
14387.0,3,1727.6,3,3,4,0
14388.0,10,3172.04,5,5,5,0
14389.0,5,999.72,5,4,4,0
14390.0,13,4582.22,5,5,5,0
14393.0,1,67.95,1,1,1,1
14395.0,12,3444.11,5,5,5,0
14396.0,2,487.99,3,2,3,0
14397.0,23,2556.68,5,5,5,0
14400.0,2,559.7,2,2,3,1
14401.0,14,4039.98,5,5,5,0
14403.0,5,1426.31,2,4,4,1
14404.0,7,1409.72,3,5,4,0
14406.0,1,156.75,2,1,1,1
14407.0,9,2111.08,2,5,5,1
14408.0,7,2599.03,5,5,5,0
14409.0,7,1908.25,3,5,4,0
14410.0,15,573.45,4,5,3,0
14411.0,1,1063.0,1,1,4,1
14412.0,3,761.33,3,3,3,0
14413.0,1,121.05,1,1,1,1
14414.0,8,1485.13,2,5,4,1
14415.0,18,5766.85,5,5,5,0
14416.0,2,490.22,4,2,3,0
14418.0,3,1937.25,5,3,4,0
14419.0,6,1051.79,5,4,4,0
14420.0,2,385.87,2,2,2,0
14421.0,2,813.11,3,2,3,0
14422.0,6,4263.64,5,4,5,0
14423.0,1,265.2,1,1,2,1
14424.0,1,322.08,4,1,2,0
14426.0,16,3918.9,4,5,5,0
14427.0,2,363.34,3,2,2,0
14428.0,7,1209.37,5,5,4,0
14431.0,2,423.2600000000001,1,2,2,1
14432.0,6,2248.5,5,4,5,0
14434.0,6,1372.8,4,4,4,0
14436.0,1,89.06,2,1,1,1
14437.0,2,-43.400000000000006,2,2,1,1
14438.0,1,131.9,1,1,1,1
14439.0,1,2661.24,1,1,5,1
14440.0,5,2357.68,5,4,5,0
14441.0,10,1545.14,5,5,4,0
14442.0,5,1544.62,5,4,4,0
14443.0,7,1400.88,3,5,4,0
14446.0,4,1010.35,5,4,4,0
14447.0,5,1163.23,4,4,4,0
14448.0,2,375.35,5,2,2,0
14449.0,4,885.8,4,4,3,0
14450.0,3,483.25,1,3,3,1
14451.0,2,643.9,3,2,3,0
14452.0,2,259.05,5,2,2,0
14453.0,1,119.93,1,1,1,1
14456.0,14,3002.51,5,5,5,0
14457.0,1,113.64,1,1,1,1
14459.0,1,1837.92,2,1,4,1
14460.0,4,383.34,2,4,2,1
14461.0,3,2103.06,2,3,5,1
14462.0,15,1942.45,3,5,4,0
14463.0,3,529.62,2,3,3,1
14465.0,3,1038.44,1,3,4,1
14466.0,7,2272.4,4,5,5,0
14467.0,4,596.26,4,4,3,0
14470.0,2,461.19,4,2,2,0
14472.0,8,1852.67,2,5,4,1
14473.0,2,234.34,2,2,2,0
14474.0,2,537.71,3,2,3,0
14475.0,6,799.82,2,4,3,0
14476.0,1,193.0,1,1,1,1
14477.0,5,1307.81,4,4,4,0
14479.0,2,316.25,1,2,2,1
14480.0,1,279.05,5,1,2,0
14481.0,2,636.51,2,2,3,1
14482.0,6,2022.81,4,4,5,0
14483.0,2,129.20000000000002,2,2,1,1
14484.0,1,321.92,3,1,2,0
14485.0,1,162.8,3,1,1,0
14487.0,7,1152.73,4,5,4,0
14488.0,2,1047.43,3,2,4,0
14489.0,1,463.38,1,1,2,1
14491.0,2,340.93,2,2,2,1
14493.0,7,2362.84,5,5,5,0
14494.0,1,139.56,4,1,1,0
14495.0,2,123.8,3,2,1,0
14496.0,2,538.8100000000001,1,2,3,1
14497.0,2,457.47,1,2,2,1
14498.0,5,1957.32,3,4,4,0
14499.0,3,808.44,4,3,3,0
14500.0,3,356.85,2,3,2,0
14501.0,3,190.31,3,3,1,0
14502.0,14,2310.18,4,5,5,0
14503.0,6,3543.26,5,4,5,0
14504.0,4,673.26,3,4,3,0
14505.0,11,5772.49,4,5,5,0
14506.0,5,1960.65,4,4,4,0
14507.0,7,1352.88,4,5,4,0
14508.0,2,268.05,4,2,2,0
14511.0,6,1267.41,5,4,4,0
14512.0,2,275.28,1,2,2,1
14513.0,4,438.49,2,4,2,1
14514.0,3,990.2,3,3,4,0
14515.0,6,2076.89,4,4,5,0
14517.0,2,330.45,3,2,2,0
14518.0,1,174.37,3,1,1,0
14520.0,2,270.6,5,2,2,0
14522.0,4,974.54,4,4,4,0
14523.0,1,241.09,2,1,2,1
14524.0,9,1843.83,4,5,4,0
14525.0,13,4105.07,5,5,5,0
14527.0,86,7709.69,5,5,5,0
14528.0,1,364.22,3,1,2,0
14529.0,3,578.61,3,3,3,0
14530.0,6,2862.11,4,4,5,0
14532.0,4,932.85,1,4,4,1
14533.0,9,1812.62,4,5,4,0
14534.0,25,4025.6,5,5,5,0
14535.0,4,2831.74,3,4,5,0
14536.0,1,170.95,1,1,1,1
14537.0,1,355.56,3,1,2,0
14538.0,2,388.25,3,2,2,0
14539.0,2,537.48,4,2,3,0
14540.0,3,952.66,5,3,4,0
14541.0,8,1453.35,3,5,4,0
14542.0,1,103.25,1,1,1,1
14543.0,21,2916.17,5,5,5,0
14544.0,2,2004.3,4,2,5,0
14546.0,9,2482.86,5,5,5,0
14547.0,9,3953.95,5,5,5,0
14548.0,2,652.8,2,2,3,1
14549.0,1,289.24,1,1,2,1
14550.0,2,757.37,5,2,3,0
14551.0,2,186.23,4,2,1,0
14552.0,1,164.22,2,1,1,1
14553.0,5,859.27,4,4,3,0
14554.0,4,2279.49,5,4,5,0
14555.0,2,312.54,3,2,2,0
14557.0,2,0.0,3,2,1,0
14560.0,24,2174.18,5,5,5,0
14561.0,3,1080.76,2,3,4,0
14562.0,22,4676.62,5,5,5,0
14565.0,6,3073.77,2,4,5,1
14566.0,1,1432.0,2,1,4,1
14567.0,3,1524.46,3,3,4,0
14569.0,1,227.39,5,1,1,0
14570.0,2,218.06,1,2,1,1
14572.0,10,2775.39,5,5,5,0
14573.0,13,1590.12,1,5,4,1
14576.0,1,35.400000000000006,1,1,1,1
14577.0,4,859.71,4,4,3,0
14578.0,1,168.63,5,1,1,0
14581.0,1,138.6,4,1,1,0
14582.0,1,114.11,3,1,1,0
14583.0,5,986.96,5,4,4,0
14584.0,5,1020.06,2,4,4,1
14585.0,1,157.05,3,1,1,0
14586.0,3,134.16,1,3,1,1
14587.0,10,1577.39,4,5,4,0
14589.0,1,39.75,1,1,1,1
14591.0,4,1320.21,4,4,4,0
14592.0,3,557.94,3,3,3,0
14593.0,3,617.15,4,3,3,0
14594.0,2,363.33,5,2,2,0
14595.0,6,1740.6,4,4,4,0
14597.0,2,866.24,5,2,3,0
14598.0,1,221.97,3,1,1,0
14600.0,1,393.33,1,1,2,1
14601.0,1,213.96,5,1,1,0
14603.0,1,660.0,1,1,3,1
14606.0,128,11633.35,5,5,5,0
14607.0,17,10981.1,4,5,5,0
14608.0,4,1785.15,5,4,4,0
14609.0,4,601.56,2,4,3,0
14616.0,3,406.08,1,3,2,1
14618.0,4,538.59,5,4,3,0
14619.0,2,379.51,1,2,2,1
14620.0,3,393.28,1,3,2,1
14621.0,6,1765.76,5,4,4,0
14622.0,1,320.58000000000004,1,1,2,1
14623.0,6,866.8000000000001,4,4,3,0
14624.0,2,225.85,3,2,1,0
14625.0,5,848.48,1,4,3,1
14626.0,7,2757.07,5,5,5,0
14627.0,1,-21.85,1,1,1,1
14628.0,2,671.96,2,2,3,1
14629.0,3,935.46,5,3,4,0
14631.0,3,1006.98,3,3,4,0
14632.0,1,114.56,1,1,1,1
14633.0,1,344.90000000000003,1,1,2,1
14636.0,2,609.85,3,2,3,0
14638.0,1,443.6,3,1,2,0
14639.0,8,2952.34,3,5,5,0
14640.0,8,2024.45,4,5,5,0
14641.0,1,110.46,4,1,1,0
14642.0,1,96.12,3,1,1,0
14643.0,3,668.61,2,3,3,1
14644.0,4,780.46,5,4,3,0
14645.0,2,597.09,2,2,3,1
14646.0,77,279489.02,5,5,5,0
14647.0,1,236.04,1,1,2,1
14649.0,4,1402.59,5,4,4,0
14651.0,2,653.75,3,2,3,0
14652.0,1,114.18,2,1,1,0
14653.0,7,1926.65,5,5,4,0
14655.0,5,1930.15,5,4,4,0
14656.0,2,291.05,2,2,2,1
14657.0,5,838.27,4,4,3,0
14658.0,2,247.15,5,2,2,0
14659.0,12,2456.53,5,5,5,0
14660.0,2,285.74,2,2,2,0
14661.0,1,107.95,4,1,1,0
14662.0,4,741.37,4,4,3,0
14664.0,2,636.24,4,2,3,0
14665.0,7,1258.38,3,5,4,0
14666.0,1,195.25,4,1,1,0
14667.0,27,9165.04,5,5,5,0
14669.0,3,1259.24,1,3,4,1
14670.0,2,392.86,1,2,2,1
14672.0,2,765.5500000000001,1,2,3,1
14673.0,5,1736.4,5,4,4,0
14675.0,1,596.36,4,1,3,0
14676.0,8,2543.24,4,5,5,0
14679.0,1,-2.55,1,1,1,1
14680.0,23,26932.34,4,5,5,0
14681.0,3,498.95,3,3,3,0
14682.0,2,52.0,1,2,1,1
14684.0,5,1201.51,4,4,4,0
14687.0,1,628.38,2,1,3,1
14688.0,27,5055.61,5,5,5,0
14689.0,1,112.8,1,1,1,1
14690.0,3,341.96,3,3,2,0
14691.0,5,2114.33,4,4,5,0
14692.0,5,582.05,2,4,3,1
14693.0,1,172.9,1,1,1,1
14696.0,9,2070.97,5,5,5,0
14697.0,2,188.61,1,2,1,1
14698.0,5,1217.27,5,4,4,0
14699.0,1,109.13,1,1,1,1
14700.0,3,2195.1,4,3,5,0
14701.0,12,2462.94,5,5,5,0
14702.0,18,3210.29,5,5,5,0
14703.0,1,318.17,4,1,2,0
14704.0,9,1493.96,5,5,4,0
14705.0,1,179.0,1,1,1,1
14708.0,4,1096.67,5,4,4,0
14709.0,14,4911.14,4,5,5,0
14710.0,4,599.48,4,4,3,0
14711.0,12,2809.02,5,5,5,0
14712.0,3,917.07,4,3,4,0
14713.0,12,2660.1,5,5,5,0
14714.0,1,160.19,4,1,1,0
14715.0,4,867.38,4,4,3,0
14716.0,2,307.51,3,2,2,0
14719.0,6,1571.89,5,4,4,0
14720.0,3,663.81,5,3,3,0
14722.0,1,180.42,2,1,1,1
14723.0,6,1122.36,5,4,4,0
14725.0,1,655.58,4,1,3,0
14727.0,1,268.58,1,1,2,1
14729.0,1,313.49,1,1,2,1
14730.0,8,1897.57,5,5,4,0
14731.0,3,380.02,3,3,2,0
14732.0,10,2686.34,5,5,5,0
14733.0,15,9451.54,5,5,5,0
14735.0,34,5807.6900000000005,5,5,5,0
14737.0,3,1164.55,5,3,4,0
14738.0,9,1289.94,3,5,4,0
14739.0,8,3899.1,5,5,5,0
14740.0,4,1423.21,1,4,4,1
14741.0,6,1400.34,4,4,4,0
14744.0,9,1088.53,4,5,4,0
14745.0,6,1167.16,2,4,4,1
14747.0,2,294.3,1,2,2,1
14748.0,6,1311.79,4,4,4,0
14752.0,1,389.64,3,1,2,0
14753.0,1,563.15,2,1,3,0
14754.0,2,638.05,3,2,3,0
14755.0,12,4965.38,5,5,5,0
14756.0,1,738.96,4,1,3,0
14757.0,1,420.5,2,1,2,0
14758.0,4,1484.06,2,4,4,1
14759.0,3,1625.97,5,3,4,0
14760.0,2,53.8,1,2,1,1
14761.0,2,255.9,3,2,2,0
14762.0,1,300.52,1,1,2,1
14764.0,2,250.55,3,2,2,0
14765.0,3,254.11,4,3,2,0
14766.0,8,2423.07,5,5,5,0
14768.0,3,139.5,4,3,1,0
14769.0,10,10383.83,5,5,5,0
14770.0,2,876.4200000000001,1,2,3,1
14772.0,1,139.26,2,1,1,1
14775.0,3,1011.9,3,3,4,0
14776.0,13,2195.58,3,5,5,0
14777.0,2,-17.450000000000003,5,2,1,0
14778.0,2,730.86,2,2,3,1
14779.0,3,386.15,1,3,2,1
14780.0,2,447.68,3,2,2,0
14782.0,1,200.1,1,1,1,1
14784.0,2,289.99,4,2,2,0
14785.0,2,77.4,5,2,1,0
14788.0,2,679.44,5,2,3,0
14789.0,1,197.64,4,1,1,0
14790.0,4,745.06,4,4,3,0
14792.0,2,0.0,3,2,1,0
14793.0,2,214.14,5,2,1,0
14794.0,9,1272.11,5,5,4,0
14795.0,1,131.45000000000002,2,1,1,1
14796.0,27,7792.51,5,5,5,0
14798.0,3,173.74,3,3,1,0
14799.0,1,157.7,3,1,1,0
14800.0,16,4228.39,3,5,5,0
14801.0,1,189.34,3,1,1,0
14803.0,3,845.5500000000001,2,3,3,1
14804.0,1,353.27,5,1,2,0
14805.0,4,546.4,4,4,3,0
14806.0,1,193.39,2,1,1,0
14808.0,15,2152.8,3,5,5,0
14810.0,11,2085.33,3,5,5,0
14813.0,2,152.88,1,2,1,1
14815.0,2,778.5,3,2,3,0
14816.0,1,271.85,1,1,2,1
14817.0,2,1110.34,1,2,4,1
14818.0,3,657.8,2,3,3,0
14819.0,2,272.07,3,2,2,0
14820.0,4,507.29,4,4,3,0
14821.0,1,48.8,1,1,1,1
14823.0,3,321.43,1,3,2,1
14824.0,4,1127.71,5,4,4,0
14825.0,12,2221.01,5,5,5,0
14828.0,3,2139.76,1,3,5,1
14829.0,6,644.65,4,4,3,0
14830.0,1,188.88,3,1,1,0
14834.0,8,1698.35,4,5,4,0
14836.0,3,102.45,5,3,1,0
14837.0,5,1641.2,2,4,4,0
14840.0,1,62.85,1,1,1,1
14841.0,6,3295.76,3,4,5,0
14842.0,8,2456.8,3,5,5,0
14844.0,4,3189.81,3,4,5,0
14847.0,1,309.40000000000003,2,1,2,1
14849.0,28,7904.28,4,5,5,0
14850.0,2,278.15,1,2,2,1
14851.0,2,511.35,4,2,3,0
14852.0,6,2836.69,3,4,5,0
14853.0,3,463.05,5,3,2,0
14854.0,8,2730.09,2,5,5,0
14855.0,2,645.65,2,2,3,1
14856.0,3,1290.53,3,3,4,0
14857.0,3,1165.65,3,3,4,0
14859.0,5,1352.04,4,4,4,0
14860.0,2,168.62,5,2,1,0
14861.0,1,125.79,3,1,1,0
14862.0,2,841.2,4,2,3,0
14863.0,1,266.76,4,1,2,0
14865.0,2,52.2,5,2,1,0
14866.0,13,14197.45,5,5,5,0
14867.0,4,701.33,1,4,3,1
14868.0,9,2939.64,5,5,5,0
14869.0,3,717.7,5,3,3,0
14870.0,1,327.25,1,1,2,1
14871.0,4,501.28,5,4,3,0
14873.0,1,519.68,1,1,3,1
14875.0,5,1448.72,5,4,4,0
14878.0,9,1476.09,4,5,4,0
14880.0,3,690.59,2,3,3,0
14881.0,1,255.4,4,1,2,0
14882.0,2,589.7,4,2,3,0
14883.0,7,756.64,4,5,3,0
14885.0,1,765.3199999999999,2,1,3,1
14886.0,1,364.8,1,1,2,1
14887.0,1,1862.0,2,1,4,0
14888.0,1,369.2,1,1,2,1
14889.0,1,135.9,1,1,1,1
14890.0,1,125.65,1,1,1,1
14891.0,2,554.38,2,2,3,1
14893.0,2,1237.85,5,2,4,0
14894.0,1,655.75,2,1,3,0
14895.0,24,11020.26,5,5,5,0
14896.0,2,468.77,1,2,3,1
14897.0,4,1366.38,5,4,4,0
14898.0,8,1194.11,4,5,4,0
14901.0,10,1414.99,5,5,4,0
14902.0,2,314.11,4,2,2,0
14903.0,10,2729.18,4,5,5,0
14904.0,2,1025.44,5,2,4,0
14905.0,3,599.9,2,3,3,1
14907.0,10,3478.85,5,5,5,0
14908.0,1,277.8,2,1,2,0
14910.0,7,389.86,5,5,2,0
14911.0,248,132458.73,5,5,5,0
14912.0,3,841.52,4,3,3,0
14913.0,4,1227.43,3,4,4,0
14915.0,3,258.83000000000004,2,3,2,0
14916.0,5,1264.84,3,4,4,0
14918.0,2,1610.15,2,2,4,1
14920.0,2,977.77,1,2,4,1
14921.0,2,1316.07,4,2,4,0
14923.0,1,749.1,3,1,3,0
14924.0,1,310.05,1,1,2,1
14929.0,1,223.88,4,1,1,0
14930.0,3,2362.96,2,3,5,1
14931.0,6,964.68,5,4,4,0
14932.0,1,363.53,1,1,2,1
14934.0,3,1888.84,2,3,4,0
14935.0,1,1784.71,1,1,4,1
14936.0,9,8117.42,5,5,5,0
14937.0,4,1617.63,3,4,4,0
14944.0,14,5842.95,4,5,5,0
14946.0,1,100.9,4,1,1,0
14947.0,2,290.82,2,2,2,0
14948.0,7,1066.57,4,5,4,0
14950.0,2,361.25,5,2,2,0
14951.0,1,311.69,2,1,2,0
14952.0,15,7912.79,3,5,5,0
14953.0,1,285.67,4,1,2,0
14954.0,1,294.85,4,1,2,0
14957.0,1,58.49,1,1,1,1
14958.0,3,483.73,2,3,3,1
14959.0,5,684.97,3,4,3,0
14960.0,2,221.27,5,2,1,0
14961.0,12,7006.58,5,5,5,0
14962.0,1,126.7,1,1,1,1
14963.0,5,1472.34,5,4,4,0
14964.0,1,206.21,1,1,1,1
14965.0,2,596.09,2,2,3,1
14966.0,1,183.02,4,1,1,0
14967.0,1,463.8,3,1,3,0
14968.0,1,147.59,4,1,1,0
14970.0,4,1592.06,3,4,4,0
14971.0,3,1097.98,3,3,4,0
14972.0,1,114.77,2,1,1,1
14973.0,3,1314.45,2,3,4,1
14974.0,1,89.94,3,1,1,0
14975.0,1,279.94,3,1,2,0
14976.0,8,765.86,3,5,3,0
14978.0,5,1921.37,2,4,4,0
14981.0,1,102.12,1,1,1,1
14984.0,2,202.37,4,2,1,0
14985.0,2,292.01,1,2,2,1
14987.0,2,326.4,4,2,2,0
14988.0,1,334.54,1,1,2,1
14995.0,2,231.98,3,2,1,0
14997.0,4,540.98,3,4,3,0
14998.0,2,414.87,2,2,2,1
15000.0,1,490.52,3,1,3,0
15002.0,4,1641.76,2,4,4,1
15004.0,1,1220.77,2,1,4,1
15005.0,35,6160.54,4,5,5,0
15006.0,1,480.38,3,1,3,0
15007.0,1,156.91,2,1,1,1
15009.0,3,1259.43,4,3,4,0
15010.0,1,308.94,3,1,2,0
15012.0,2,405.04,3,2,2,0
15014.0,2,257.67,3,2,2,0
15016.0,1,170.04,2,1,1,1
15017.0,1,125.58,3,1,1,0
15018.0,4,456.26,3,4,2,0
15019.0,1,252.81,1,1,2,1
15021.0,13,1829.23,5,5,4,0
15022.0,4,852.39,4,4,3,0
15023.0,12,6680.81,5,5,5,0
15024.0,10,1636.43,5,5,4,0
15025.0,1,361.96,3,1,2,0
15026.0,3,469.0,2,3,3,0
15027.0,6,1051.95,4,4,4,0
15028.0,4,627.13,5,4,3,0
15030.0,2,518.28,2,2,3,0
15031.0,4,653.19,5,4,3,0
15032.0,5,4464.1,1,4,5,1
15033.0,11,2541.53,5,5,5,0
15034.0,11,4243.21,4,5,5,0
15035.0,1,252.73,2,1,2,0
15036.0,3,429.56,2,3,2,0
15038.0,7,645.84,3,5,3,0
15039.0,52,19638.59,5,5,5,0
15041.0,1,179.93,2,1,1,1
15042.0,1,135.93,1,1,1,1
15043.0,1,537.0,4,1,3,0
15044.0,22,7563.88,4,5,5,0
15045.0,3,633.66,2,3,3,1
15046.0,16,4940.66,5,5,5,0
15047.0,1,343.62,1,1,2,1
15048.0,5,377.52,3,4,2,0
15049.0,1,121.17000000000002,1,1,1,1
15050.0,5,1682.77,4,4,4,0
15051.0,3,1383.36,4,3,4,0
15052.0,1,207.73,1,1,1,1
15053.0,3,693.95,5,3,3,0
15054.0,2,302.1,4,2,2,0
15057.0,2,1489.5,1,2,4,1
15058.0,11,2102.54,4,5,5,0
15059.0,11,1325.82,3,5,4,0
15060.0,4,294.25,5,4,2,0
15061.0,55,54228.74,5,5,5,0
15062.0,4,987.86,3,4,4,0
15063.0,1,370.8,1,1,2,1
15065.0,6,3135.98,3,4,5,0
15066.0,2,760.59,4,2,3,0
15067.0,3,1744.76,2,3,4,0
15068.0,2,553.36,3,2,3,0
15069.0,1,1109.53,1,1,4,1
15070.0,1,106.2,1,1,1,1
15071.0,2,982.07,2,2,4,1
15073.0,4,612.43,5,4,3,0
15074.0,1,735.67,2,1,3,1
15075.0,1,773.03,2,1,3,0
15076.0,1,880.85,2,1,3,1
15078.0,38,9623.35,5,5,5,0
15079.0,5,893.66,1,4,3,1
15081.0,6,487.35,4,4,3,0
15083.0,1,88.2,1,1,1,1
15087.0,1,306.94,1,1,2,1
15088.0,3,1140.27,4,3,4,0
15089.0,6,2420.84,5,4,5,0
15090.0,1,381.32,1,1,2,1
15091.0,2,476.96,3,2,3,0
15092.0,2,457.81,1,2,2,1
15093.0,9,4410.14,4,5,5,0
15095.0,5,1364.7,2,4,4,1
15096.0,1,219.39,3,1,1,0
15097.0,1,248.08,5,1,2,0
15098.0,5,649.5,1,4,3,1
15099.0,1,410.48,2,1,2,0
15100.0,6,635.1,1,4,3,1
15101.0,3,310.03000000000003,5,3,2,0
15103.0,2,703.36,4,2,3,0
15104.0,3,968.64,2,3,4,1
15105.0,7,2298.93,4,5,5,0
15106.0,7,1407.73,4,5,4,0
15107.0,8,247.66,1,5,2,1
15108.0,5,1291.75,2,4,4,1
15109.0,2,463.75,1,2,3,1
15110.0,7,973.2,4,5,4,0
15111.0,3,1567.48,4,3,4,0
15113.0,4,3339.51,5,4,5,0
15114.0,10,2760.56,4,5,5,0
15115.0,1,340.11,4,1,2,0
15116.0,4,1352.75,4,4,4,0
15117.0,6,1550.13,4,4,4,0
15118.0,1,244.8,2,1,2,1
15119.0,1,266.4,1,1,2,1
15120.0,2,343.82,2,2,2,1
15121.0,2,457.72,3,2,2,0
15122.0,6,1612.13,2,4,4,0
15123.0,2,2199.31,5,2,5,0
15124.0,2,184.19,4,2,1,0
15125.0,23,11117.05,4,5,5,0
15127.0,1,406.53,3,1,2,0
15128.0,8,1419.54,3,5,4,0
15129.0,11,3447.4,3,5,5,0
15130.0,1,330.11,2,1,2,1
15132.0,5,977.93,4,4,4,0
15133.0,3,982.42,2,3,4,1
15134.0,8,1387.99,4,5,4,0
15135.0,2,127.15,1,2,1,1
15136.0,5,1282.45,5,4,4,0
15139.0,2,178.96,1,2,1,1
15140.0,8,2350.0,3,5,5,0
15142.0,1,498.74,3,1,3,0
15143.0,1,259.45,1,1,2,1
15144.0,18,6530.04,5,5,5,0
15145.0,4,1194.73,5,4,4,0
15146.0,3,1313.66,2,3,4,1
15147.0,2,608.65,1,2,3,1
15148.0,1,301.29,5,1,2,0
15149.0,1,520.8000000000001,2,1,3,1
15150.0,11,5280.83,4,5,5,0
15152.0,16,4684.24,5,5,5,0
15153.0,1,329.25,4,1,2,0
15154.0,2,224.73,2,2,1,0
15156.0,3,961.49,5,3,4,0
15157.0,5,1869.5,5,4,4,0
15158.0,1,401.4,3,1,2,0
15159.0,34,18573.68,5,5,5,0
15160.0,1,158.16,1,1,1,1
15163.0,2,304.47,4,2,2,0
15164.0,3,824.58,3,3,3,0
15165.0,1,487.75,1,1,3,1
15167.0,1,158.8,1,1,1,1
15168.0,1,106.56,4,1,1,0
15171.0,2,1034.5,1,2,4,1
15172.0,5,1624.05,5,4,4,0
15174.0,1,135.75,1,1,1,1
15175.0,1,224.14,2,1,1,0
15178.0,1,40.5,1,1,1,1
15179.0,7,2186.2000000000003,4,5,5,0
15180.0,1,87.5,1,1,1,1
15181.0,5,680.28,3,4,3,0
15182.0,2,622.85,2,2,3,1
15184.0,2,402.2,4,2,2,0
15185.0,1,310.62,3,1,2,0
15186.0,2,411.41,4,2,2,0
15187.0,18,4670.08,5,5,5,0
15189.0,53,15802.14,5,5,5,0
15192.0,3,1044.32,2,3,4,1
15193.0,1,499.32,3,1,3,0
15194.0,22,7521.17,5,5,5,0
15195.0,1,3861.0,5,1,5,0
15197.0,5,656.44,5,4,3,0
15198.0,2,193.64,2,2,1,1
15199.0,4,1268.7,3,4,4,0
15201.0,11,927.84,2,5,4,0
15203.0,6,1827.8,4,4,4,0
15204.0,1,316.58,1,1,2,1
15205.0,3,648.8299999999999,2,3,3,0
15206.0,4,420.3,5,4,2,0
15208.0,6,867.62,5,4,3,0
15210.0,1,331.18,1,1,2,1
15211.0,2,894.4100000000001,3,2,3,0
15212.0,2,88.95,1,2,1,1
15213.0,3,325.05,1,3,2,1
15214.0,8,1661.44,5,5,4,0
15215.0,6,615.99,3,4,3,0
15216.0,1,96.6,2,1,1,0
15218.0,11,5756.89,5,5,5,0
15219.0,1,305.75,2,1,2,1
15220.0,7,1758.92,3,5,4,0
15221.0,2,114.1,1,2,1,1
15222.0,1,585.0,1,1,3,1
15223.0,3,454.9,1,3,2,1
15224.0,3,310.48,1,3,2,1
15225.0,1,409.4,1,1,2,1
15226.0,1,154.41,1,1,1,1
15227.0,5,1219.4,3,4,4,0
15228.0,5,3376.96,3,4,5,0
